stop_id,stop_name,stop_lat,stop_lon
200A03,Club Los Lagartos,4.70053678179,-74.08181291567
012A01,Br. Santa Bárbara Oriental,4.70140426878,-74.03276670222
249A05,Br. Las Mercedes,4.70180146634,-74.12622520595
201A03,Avenida Pepe Sierra,4.70233777578,-74.08092921880
176A01,Br. Bella Suiza,4.70289628025,-74.03069861321
252B01,Br. San Gabriel Norte,4.70322930893,-74.02854216226
508A01,Parroquia Nuestra señora de Montecarmelo,4.70326432669,-74.02726314944
252A01,Br. San Gabriel Norte,4.70340438319,-74.02854516859
286A04,Br. La Serena,4.70369922092,-74.09262977985
441B04,Br. Álamos Norte,4.70384657998,-74.11637378219
182A01,C.C. Unicentro,4.70385737871,-74.04205560343
178A01,Instituto Pedagógico Nacional,4.70390569469,-74.03587423522
310A01,Avenida Calle 127,4.70405496367,-74.04891769837
426A04,Estación Carrera 90,4.70452146788,-74.10379034666
261B05,Br. Villas del Dorado,4.70489099988,-74.12472600008
218A05,Br. Villa Gladys,4.70522754332,-74.13542395775
243A05,Br. Marandú,4.70571912726,-74.13185332240
409A04,Estación Quirigua,4.70621251555,-74.10840752393
430A04,Primavera,4.70682406210,-74.10694768636
145A02,Auto Norte,4.70685870262,-74.05614792732
052A04,Br. Garcés Navas,4.70703356891,-74.11834950262
174B05,Pq. Público Plazuelas del Virrey,4.70777201961,-74.12139520032
040A05,Br. Garcés Navas,4.70785223783,-74.12644203184
311B05,Pq. Público Bosques de Mariana,4.70789200025,-74.12261499997
154B04,IED Miguel Antonio Caro,4.70829350248,-74.10472286667
200A01,Universidad El Bosque,4.70892327470,-74.03259322134
070B05,Br. Sabana del Dorado,4.70910300013,-74.14238799957
248A01,Br. Ginebra,4.70954894828,-74.02849588485
185A02,Br. Canódromo,4.70980343197,-74.05538678968
152A04,Br. Bochica,4.71021604096,-74.10535934978
149A02,Carrera 57,4.71061888021,-74.06806064955
300A04,Ciudad Bachué II Etapa,4.71072022236,-74.10709472705
183A03,C.C. Niza,4.71092777587,-74.07351246049
150A02,Br. Hacienda Córdoba Niza VIII,4.71101555251,-74.06821052983
110A05,Br. Sabana del Dorado,4.71140535372,-74.14404506063
370A05,Br. Nuevo Milenio,4.71142708587,-74.13627989542
085A01,Br. Country Comodoro,4.71146040523,-74.03282534388
257A05,Br. Villa Amalia,4.71147554846,-74.12698928240
451A05,Br. Villa Amalia,4.71150750250,-74.12714961509
088A04,Br. Los Cerezos,4.71162090222,-74.09614846995
211A05,Br. El Mirador,4.71214183741,-74.14541758804
225A05,Br. Villa Teresita,4.71258516702,-74.13616975590
066A04,IED José Asunción Silva,4.71272768419,-74.09797564542
215A05,Br. Villa Teresita,4.71289479507,-74.13580038936
092A04,KR 111C,4.71367135304,-74.12617618189
048A04,Urbanización Bolivia Sector Occidental II - III,4.71426008408,-74.11469302815
035A01,Br. Lisboa,4.71447703242,-74.03754357501
294A04,Br. Bachué I y II,4.71451558843,-74.10099597161
214A05,Colegio Rembrandt,4.71503019268,-74.14269169658
203A01,Br. Lisboa,4.71524404771,-74.03274400368
264A01,C.C. Palatino,4.71546608769,-74.02889358565
032A04,Br. Garcés Navas,4.71578400002,-74.11893300025
178A03,Parroquia San Bartolomé Apóstol,4.71590057841,-74.07339728058
295A04,CAI Bachué,4.71604746960,-74.10207848791
040A04,Br. Villas de Granada,4.71617200040,-74.12857799965
248A04,Ciudad Bachué I Etapa,4.71631186390,-74.10428140053
095A01,Centro Comercial Palatino,4.71648231351,-74.02979367833
322A01,Br. Verbenal,4.71656728828,-74.02971004105
442A05,Br. La Tortigua,4.71669144658,-74.14243749769
155A04,Br. Bochica II,4.71673690072,-74.11074205450
095A04,CAI Villas de Granada,4.71698369371,-74.12311785385
073A05,Col. Tomas Alva Edison,4.71745200010,-74.14315699981
441A05,IED General Santander,4.71752097294,-74.14044730123
024A04,Ciudad Bachué,4.71762405208,-74.10230222558
105A01,Br. El Contador,4.71830185293,-74.04242468457
199A03,Estación Suba-AV. Boyacá,4.71834627467,-74.07530259831
098A04,Br. Villas de Granada I,4.71838711585,-74.12100744685
097A04,Colegio Phillipe Costeaur,4.71857842274,-74.12089692356
150A04,Br. Bolivia Oriental,4.71899789040,-74.10869125135
451A04,Gran Granada,4.71944400000,-74.12852800017
241A01,Br. Bosque de Pinos I,4.72013675681,-74.02693520624
051A01,Br. Cedro Narváez,4.72044396244,-74.03258165261
133A02,Urb. Iberia Triangulo II,4.72060352111,-74.06785219137
187A02,Br. San José del Prado,4.72132600950,-74.05415369742
206A01,Urb. Las Acacias,4.72203127849,-74.03254219829
088A01,Parque Contador,4.72216716889,-74.04341453349
413A05,Gran Granada Pq. Central Occidente,4.72287268686,-74.13572725731
138A04,Br. El Cortijo,4.72327474744,-74.12264347824
594A03,Humedal Juan Amarillo,4.72336365222,-74.09727785674
106A02,Br. Ciudad Jardín Norte,4.72338283935,-74.07315177208
114A01,Calle 146,4.72351213575,-74.03219707108
059B03,Urb. La Manuelita,4.72389122006,-74.08928366659
120A02,Br. Prado Pinzón,4.72455444374,-74.05445412904
059A03,Villa Alcázar,4.72462807995,-74.08906791474
131A04,Iglesia Santa Ángela Merici,4.72556585662,-74.12217230061
667A01,Br. Acacias Usaquén,4.72573800012,-74.03325900034
020A02,Br. Iberia,4.72580195995,-74.07026851369
133A04,Urb. Quintas de Santa Bárbara,4.72628927157,-74.12053389526
111A01,Br. Los Cedros,4.72666012857,-74.04148276423
112A01,Br. Acacias Usaquén,4.72669224764,-74.04101362897
179A03,Estación Gratamira,4.72677642709,-74.07491561946
638A01,Estación Calle 142,4.72751275094,-74.05001629355
215A01,Br. Caobos Salazar,4.72753270169,-74.03680186672
111B03,Br. El Rincón Norte,4.72829840681,-74.09039379305
045A01,SENA Usaquén,4.72830877419,-74.02456340464
045B01,Br. Barrancas,4.72910844743,-74.02427560450
219A01,Br. Las Margaritas I Sector,4.72949514843,-74.04423359529
083A01,Br. Las Margaritas I Sector,4.72975628003,-74.04476749053
057A03,Altos de Chozica,4.72992484589,-74.08755105030
129A02,Urb. El Refugio de la Colina,4.72993732864,-74.06952580952
338A03,Parque Aures II,4.73013566872,-74.10127006936
625A03,Lago de Suba,4.73040400016,-74.10044300038
268A01,Br. Caobos Salazar,4.73066155490,-74.03766938958
319A04,Conjunto Los Manzanos,4.73085443636,-74.11671422353
274A03,Br.  Nueva Tibabuyes,4.73240983121,-74.10464647434
270A01,Pq. Las Margaritas,4.73266915299,-74.04343259643
208A03,Br. Niza Suba,4.73281318697,-74.07718225413
397A01,Br. Barrancas Kr 7H,4.73287518950,-74.02824601561
522A03,Br. Aures,4.73305656713,-74.09742287598
485A01,Br. Cerros Norte Kr 1A BIS,4.73321957000,-74.01919785303
029B03,Urb. La Chucua,4.73345500040,-74.09226600028
538A01,Br. Barrancas Norte,4.73368051573,-74.02938817167
355A02,Br. Mazurén,4.73410774024,-74.05748676036
112A03,Br. Villa Elisa,4.73430558542,-74.08568656984
233A01,Br. Barrancas Norte,4.73454608349,-74.02448938798
540A01,IED General Santander,4.73467780722,-74.02829104948
007A01,Br. Barrancas,4.73474889793,-74.03188574300
379A03,Br. Costa Azul III Etapa,4.73566335736,-74.09736687077
214A02,Carrera 56,4.73603790615,-74.06038847931
217A02,Carrera 56,4.73619773290,-74.06036572744
372A01,Br. Calamari,4.73632126684,-74.03737156518
081A01,Br. Barrancas Norte,4.73637856533,-74.02526261159
331A02,Br. El Plan,4.73744600914,-74.06632672392
027A03,Br. Villa María,4.73746368271,-74.10342792693
308A01,Pquía. Santa María Magdalena,4.73769215928,-74.04367007459
459A03,Br. San Francisco,4.73774095821,-74.07649045494
231A01,IED Divino Maestro,4.73797755895,-74.02293810721
471A03,CED Casablanca,4.73825150707,-74.07616599967
009A02,Colegio Colombo Hebreo,4.73863646129,-74.05363181677
161A03,IED La Gaitana,4.73876978631,-74.10830618362
592A03,Br. Las Flores,4.73977107785,-74.08532489876
110A02,Br. Casablanca,4.74051414585,-74.06528762986
205A03,Br. Costa Azul,4.74110480734,-74.09854122891
245A03,Br. Santa Cecilia II,4.74129500035,-74.13039199967
374A01,Br. las Orquídeas,4.74178356984,-74.04316720859
246A03,Br. Santa Cecilia Rural,4.74193299971,-74.13041700018
226A02,Br. Cantalejo,4.74204400003,-74.05722599982
581A03,Br. Las Flores,4.74259465425,-74.10091400303
544B03,Br. Tibabuyes II,4.74284283215,-74.10191288589
092A03,Br. La Gaitana,4.74287211823,-74.11145841656
094B03,CED La Toscana,4.74333099963,-74.11386200023
044A01,CUN Sede Norte,4.74345935374,-74.02245268153
142A03,Br. Santa Rita de Suba,4.74354700018,-74.12703200005
127A01,Br. Pradera Norte,4.74368813973,-74.03196211320
275A02,Br. Cantalejo,4.74372883992,-74.05888001423
630A03,Br. Gilmar,4.74385800003,-74.06422999974
073A03,Br. Villa María,4.74393921179,-74.10496618735
139A03,Santa Rita de Suba,4.74432710124,-74.12840407560
129A03,Br. Lisboa,4.74440621689,-74.11962908699
095A03,Br. La Toscana,4.74454677434,-74.11608376253
043A01,IED Cristóbal Colón (Colegio María Inmaculada),4.74458088711,-74.02216031744
143A03,Santa Rita de Suba,4.74475674145,-74.12568963258
263A02,Urb. La Esperanza,4.74514379459,-74.04853110514
402A01,Br. Santa Teresa,4.74534280007,-74.02959696566
623A03,Br. Tibabuyes Universal,4.74556399964,-74.10879100043
547A03,Portal de Suba,4.74571277387,-74.09494386560
676A01,Estación Toberín,4.74580999997,-74.04694800024
316A03,Br. Sabana de Tibabuyes,4.74603518475,-74.10890218137
306A02,Br. Gilmar - La Sirena,4.74624203468,-74.07149536458
317A03,Br. Sabana de Tibabuyes,4.74650198500,-74.10954073786
225A01,Centro María Auxiliadora,4.74694313669,-74.02494938118
364A02,Estación Toberín,4.74694648626,-74.04756819243
227A01,Clínica San Juan Bosco,4.74782471828,-74.02310500399
227B01,Clínica San Juan Bosco,4.74808335428,-74.02318181891
224A01,Br. Pradera Norte,4.74814319241,-74.03256087716
372A03,San Carlos de Tibabuyes,4.74821014423,-74.11298046732
318A03,Sabana de Tibabuyes,4.74843668259,-74.10846422060
410A03,San Andrés Afidro,4.74857994639,-74.10852806152
308A02,Br. Portales del Norte,4.74881923879,-74.06198424313
223A01,Colegio San Façon,4.74926275151,-74.03880930377
183A02,Colegio Santa Isabel de Hungría,4.74934899961,-74.06384499961
415A03,Ciudadela Cafam,4.74947591073,-74.10551828115
416A03,Ciudadela Cafam,4.74951624516,-74.10532672574
194A03,Pq. Ciudad Cafam,4.74951739253,-74.10201799977
064A03,Br. San Andrés Afidro,4.74961852198,-74.10755456090
220A01,Br. Toberín,4.75003342590,-74.04197668248
288A02,Urb. Áticos de Monterrey II,4.75024554532,-74.06288433286
027A01,Br. La Uribe,4.75076463389,-74.04353379044
362A03,San Carlos de Suba,4.75161889015,-74.11162997707
239A02,Reserva de la Montaña,4.75192784362,-74.06776437676
618A03,Urb. La Fontana,4.75242700022,-74.10326899972
320B01,Br. El Redil,4.75242832194,-74.02439490468
245A02,LICEO MODERNO CAMPESTRE,4.75244474579,-74.06035801999
269A03,Br. Bilbao II Sector,4.75277928421,-74.12357037970
628A03,Bilbao II,4.75279400022,-74.12061699979
283A02,Parque Pijao,4.75310200929,-74.06367731412
417A03,Conjunto Residencial Catigua,4.75375311107,-74.10613973778
606A03,Urb. Rodesia I Etapa,4.75397400028,-74.11011800016
106A03,Br. Pinos de Lombardía,4.75505658555,-74.09673976610
244A02,Subestación Eléctrica Cerro-Suba,4.75507439516,-74.06653552915
424A03,IED Nicolás Buenaventura,4.75520185725,-74.09152179080
565A03,Portal de las Mercedes,4.75648620793,-74.09526466650
162A02,Colegio Marymount,4.75657459505,-74.06601995835
435A03,LAS ORQUIDEAS,4.75672509162,-74.08515633687
445A01,Br. Santa Rosa El codito,4.75684699957,-74.02385800039
612A03,Urb. Hato Chico,4.75692555651,-74.10659055766
601A03,Br. Fonatanar del río,4.75896822036,-74.11518605042
446A01,Club Militar Casamata,4.75924899996,-74.02491499957
447A01,Br. Horizontes Norte,4.75945099963,-74.02488200012
002A02,Br. Iragua,4.75961823740,-74.06602504409
323A01,Ciudad Cooperativa La Libertad,4.76011199969,-74.03393800019
329A01,Ciudad Cooperativa La Libertad,4.76036899992,-74.03386500007
438A01,Br. Tibabita,4.76087754819,-74.03004845357
101A03,Clínica Juan N. Corpas,4.76100020800,-74.09231846052
100A02,Urb. Tejares del Norte,4.76210467392,-74.04840884736
169A02,Patio del Norte,4.76263015995,-74.04949055851
518A01,Verbenal San Antonio,4.76399199986,-74.03216500027
338A01,Verbenal San Antonio,4.76445864327,-74.03241915171
570A01,Br. Tibabita,4.76566572731,-74.02889420980
470A01,Br. Buenavista,4.76589595908,-74.02720811908
478A01,Br. la Estrellita I,4.76767086182,-74.02490973541
341B01,Urbanización Las Palmas,4.76891697986,-74.02958417474
338B02,Estación Calle 187,4.76960099967,-74.04382899965
342A01,Br. Tibabita,4.76981493742,-74.02986150793
338A02,Estación Terminal,4.77006699977,-74.04373900026
345A01,Colegio San Carlos,4.77051573004,-74.03490468171
576A01,Acerías Paz del Río,4.77295023227,-74.02675360382
652A01,Br. Tibabita Rural,4.77311059936,-74.02680431765
295A02,Canchas La Morena,4.79091539342,-74.05072730988
373A02,Club Campestre Cafam,4.79215699967,-74.04247499996
372A02,Hacienda La Margarita,4.79828100029,-74.04132699991
569A01,Vereda Torca,4.80187338600,-74.03762152073
580A01,Hacienda Las Pilas,4.80290228585,-74.03010117907
307A02,C.C. Bima,4.80669499307,-74.03852706161
584A01,Br. Torca II,4.80672967697,-74.02992769197
581A01,Br. Torca II,4.80827458838,-74.03009214115
582A01,Torca Rural I,4.81845750420,-74.03097428691
661A01,Br. Torca Góngora,4.81935691128,-74.03479995942
672A09,Br. Las Delicias,4.60045344535,-74.14829545228
346A12,Ciudadela de Usme - La esperanza I Etapa,4.47567572216,-74.12611748179
103A12,El pedregal-La Lira,4.48285660246,-74.12083595070
369A12,Br. El Uval II Sector,4.48548703625,-74.10237683765
364A12,Br. El Tuno,4.48644476507,-74.11144786414
074A12,Br. Brisas del Llano,4.48660883880,-74.10530018872
142A12,Br. Puerta al Llano,4.48664738132,-74.10137178363
375A12,Br. Nuevo Porvenir,4.48886966279,-74.10391897698
075A12,Br. Puerta al Llano Rural,4.48962384420,-74.10922806641
107A12,Villa Anita Usme,4.49124516991,-74.11891485072
172A12,Br. Puerta al Llano,4.49232083433,-74.10457821568
181A12,Br. Nuevo Portal,4.49440876822,-74.10380452709
109A12,Bosque El Limonar,4.49458507323,-74.11855610425
399A12,Br. Brazuelos Sector Paraíso,4.49628145270,-74.11798231599
540A12,Br. Comuneros,4.49835799975,-74.10808400007
178A12,IED Los Comuneros,4.49892727875,-74.10790881737
053A12,Br. Charalá,4.49894324034,-74.10721889612
107A13,Br. Villa Diana,4.50150855520,-74.08623622055
063A12,IED Monteblanco,4.50174443467,-74.11650072898
379A12,Br. Casaloma,4.50181220973,-74.09972845529
498A12,Br. El Virrey,4.50252365001,-74.11597038099
050A12,Br. Chapinerito,4.50428878219,-74.10434427774
487A12,Br. Chuniza I,4.50473140408,-74.11086747022
059A12,Br. El Virrey,4.50563928640,-74.11453388146
026A12,Br. Gran Yomasa,4.50673102780,-74.10946213197
549A12,Desarrollo Tenerife,4.50806900005,-74.11461500016
582A11,Br. Lagunitas,4.50898672112,-74.14701908051
194A12,Br. Gran Yomasa I,4.50929313908,-74.11070819051
209A12,Br. Compostela I,4.50942892420,-74.10161579942
522A12,Br. Rosales de Bolonia,4.51025900018,-74.10143600045
523A12,Br. Rosales de Bolonia,4.51035299993,-74.10143599992
089A12,Br. Marichuela,4.51043085949,-74.11858487460
524A12,Urb. Rincón de Bolonia,4.51085300029,-74.09912500007
039B12,IED Miguel de Cervantes,4.51135000033,-74.11503200016
482A12,Br. Betania,4.51183245918,-74.10890644697
128A13,Br. la Cabaña,4.51252180623,-74.08856662804
504A12,Br. Santa Librada,4.51432447666,-74.11770187829
077A12,Br. San Juan Bautista,4.51445689954,-74.12138772151
573A13,CED Provincia de Quebec,4.51548799988,-74.09120399982
132A13,Cl 75B S,4.51570310102,-74.08911323014
503A12,Br. Santa Librada,4.51572031453,-74.11810691649
123A13,Br. La Flora,4.51590599991,-74.08966800003
036B12,Br. Santa Librada,4.51625858792,-74.11685871816
022A12,Br. Quintas de Plan Social,4.51768454039,-74.12211747882
135A13,Br. Juan Rey,4.51942052341,-74.09103950059
483A11,Ladrillera La Pirámide,4.52011805796,-74.14559169742
487A11,Ladrillera Los Mochuelos,4.52247741901,-74.14261224773
094A11,Cementerio Parque Serafín,4.52565866316,-74.12616570508
136A13,Br. Los Pinos,4.52603123918,-74.09207639502
137A13,Br. Valparaíso,4.52608004632,-74.09196294758
010B12,C.C. Altavista,4.53042800010,-74.11897499967
505A13,Br. Nueva Delly,4.53057332982,-74.08987406949
062A13,Br. Los Libertadores,4.53222263640,-74.08627843456
454A11,Br. Arabia,4.53237848170,-74.14835579219
229A11,Br. Arabia,4.53353783709,-74.14705112903
221A12,Ciudadela Nuevo Milenio,4.53509646086,-74.11551101559
556A11,Br. San Joaquín El Vaticano,4.53547485010,-74.14218556543
510A13,Quebrada Seca,4.53554802080,-74.08520911660
555A11,Br. El Minuto de María,4.53590716161,-74.14248111930
230A12,Br. Danubio Azul,4.53701129933,-74.11470883594
554A11,Br. Los Urapanes,4.53722534204,-74.14331984449
079A13,Br. Santa Rita Sur Oriental,4.53803243337,-74.09129285880
537A11,Br. Acapulco,4.53832695359,-74.13546058154
411A13,Br. Quindío I,4.53975115075,-74.08363724569
250A11,Br. El Tesoro,4.54015904272,-74.14646197539
080A13,Br. Nueva Gloria,4.54018000026,-74.09119999997
240A11,Br. Naciones Unidas,4.54029807372,-74.14832564013
117A11,Central de mezclas,4.54031564969,-74.13322572688
259A11,Br. Quiba,4.54215970162,-74.14334764429
242A12,Br. Palermo Sur,4.54238778021,-74.10977128126
599A11,Br. Estrella del Sur,4.54365514883,-74.14415260512
063A13,Br. La Grovana,4.54369716470,-74.08340788413
175A13,Br. La Gloria,4.54394012966,-74.09135094686
464A12,Br. Palermo Sur,4.54394706620,-74.11011100217
549A11,Br. Estrella del Sur,4.54406705547,-74.14343693708
492A13,Br. Canadá San Luis,4.54409512321,-74.09850393282
553A12,Br. Palermo Sur,4.54414299958,-74.11075200017
086A13,Br. La Gloria,4.54452905907,-74.08951095351
460A11,Br. San Rafael,4.54478075533,-74.15101902425
449A11,Br. Bella Flor,4.54557015951,-74.16140163610
280A11,Urbanización las Quintas,4.54583633611,-74.14189828045
336A12,Br. Arrayanes I,4.54593493091,-74.10375834498
335A12,Br. Diana Turbay Arrayanes,4.54609872873,-74.10391422770
265A11,Br. Vista Hermosa,4.54693062474,-74.14937543807
269A11,IED Confederación Suiza,4.54777006596,-74.14782416519
246A12,Br. San Agustín,4.54789472382,-74.11255773550
048A11,Br. Quintas del Sur,4.54808800006,-74.13725299979
268B11,IED Confederación Suiza,4.54819376689,-74.14780406955
151A11,Nueva Colombia,4.54820712987,-74.15103672011
288A11,Br. La Florida Sur,4.54872356387,-74.13977324339
017A12,Br. Los Molinos II Sector,4.54883125591,-74.10562900280
144B11,Br. Brisas Del Volador,4.54903600004,-74.15585600023
123A11,Br. El Paraíso,4.54915987224,-74.16413019481
439A12,Br. Diana Turbay San Agustín,4.55000543624,-74.10871012221
522B11,Br. Lucero del Sur,4.55096122807,-74.14209411559
171A13,Br. La Victoria,4.55157881016,-74.09454720382
292A12,IED Colombia Viva,4.55168264896,-74.10815602142
277A11,Br. Lucero Medio,4.55193600363,-74.14499198151
185A11,El Triunfo Sur,4.55254290125,-74.15168191124
184A11,Br. Villa Gloria,4.55273083479,-74.15182669845
329A11,IED Ciudad de Montreal,4.55278005976,-74.14028161728
270A12,Br. San Agustín,4.55320433178,-74.11498345416
398A12,Br. Marruecos,4.55390790260,-74.11675082265
187A13,Urb. Guacamayas,4.55399892774,-74.09663569161
271A12,Br. Marruecos II Sector,4.55498344709,-74.11403757479
294A12,Br. Los Molinos I Sector,4.55561950333,-74.10812684320
033A13,Br. Atenas,4.55632394078,-74.09561228851
453A13,Horacio Orjuela,4.55691064968,-74.08633229700
297A12,Br. Cerros de Occidente,4.55703000031,-74.10689499990
274A12,Br. Molinos del Sur,4.55822204894,-74.11748147349
